human_id,Symbol,Pattern,Status_Hoang_et_al,Hoang_et_al_lfc,Hoang_et_al_padj,Status_Govaere_et_al,Govaere_et_al_lfc,Govaere_et_al_padj,Status_In_house_MCD,In_house_MCD_lfc,In_house_MCD_padj,Status_External_MCD_1,External_MCD_1_lfc,External_MCD_1_padj,Status_External_MCD_2,External_MCD_2_lfc,External_MCD_2_padj
ENSG00000154640,BTG3,"UP in 3 (In_house_MCD,External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",NS,-0.282416162553184,0.226427178899036,DOWN,-0.833716098873092,3.0427017352172303e-09,UP,2.1283682554116674,6.542829307070091e-21,UP,2.867432941240457,2.0388290342745045e-12,UP,0.845311587781084,0.0576450053998724
ENSG00000276317,ENSG00000276317,UP in 1 (Govaere_et_al) | DOWN in 1 (Hoang_et_al),DOWN,-0.93350557188697,0.0696901079130881,UP,1.34419144210892,0.0012065140357884,NS,,,NS,,,NS,,
ENSG00000152661,GJA1,"UP in 2 (In_house_MCD,External_MCD_1) | DOWN in 1 (Govaere_et_al)",NS,0.563371190396637,0.309420632315115,DOWN,-1.11213304298353,0.0002487177065636,UP,1.4536940994207463,4.636762054333721e-16,UP,0.861075449403859,0.0035087488682992,NS,0.3408945252863112,0.5664112085201233
ENSG00000148926,ADM,"UP in 2 (In_house_MCD,External_MCD_1) | DOWN in 1 (Govaere_et_al)",NS,0.465492156758591,0.110837882432668,DOWN,-0.97392823240585,7.743051361487979e-11,UP,1.2953970612374095,1.0596465278488992e-08,UP,1.058570884169356,0.0036498746661379,NS,0.7107185603879079,0.2764941755968939
ENSG00000133243,BTBD2,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_1),NS,-0.106598488041573,0.638008113632485,UP,0.970129240828513,1.95041083533813e-05,NS,-0.662880598783249,0.0060179933768774,DOWN,-1.5079396868368409,6.532759424284088e-37,NS,-0.3166732353690614,0.4619046715359987
ENSG00000165175,MID1IP1,"UP in 2 (Hoang_et_al,Govaere_et_al) | DOWN in 1 (External_MCD_1)",UP,0.830402098709153,0.0001956995507138,UP,1.28578987736664,1.31049057453672e-11,NS,-0.7246765474616539,0.0055571769557129,DOWN,-2.027897234795499,1.039428224900581e-09,NS,-0.7892669013042686,0.0500684932391628
ENSG00000233276,GPX1,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_1),NS,0.479468857828931,0.252729783706799,UP,1.37587610530913,7.4799792941949e-11,NS,-0.6897151663068862,0.0004573914297458,DOWN,-0.9664692635824266,2.368341401365757e-07,NS,-0.10290511728154,0.9079790859184445
ENSG00000169174,PCSK9,"UP in 1 (Govaere_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,0.456084391343901,0.482390144641185,UP,0.986241775531399,0.0002247153412826,NS,-0.1347096346965802,0.5861030398366219,DOWN,-0.8464709094223827,5.129991877239039e-05,DOWN,-1.121920821437934,0.0525975296895178
ENSG00000129757,CDKN1C,"UP in 3 (In_house_MCD,External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",NS,-0.345112062134047,0.40488228801392,DOWN,-1.22529005082049,9.51356503628955e-07,UP,1.192042803208889,0.0001330849897622,UP,2.2228601151908323,2.10530134991362e-20,UP,1.8086219707209008,8.830846193019788e-07
ENSG00000095585,BLNK,"UP in 3 (In_house_MCD,External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",NS,-0.312400966760102,0.194504778417105,DOWN,-1.00076002746,7.29380959513327e-13,UP,2.9192795651154704,1.7845429413532994e-15,UP,2.674787091372972,2.151171432800397e-27,UP,3.080553666786634,9.42220366867053e-10
ENSG00000166292,TMEM100,UP in 1 (External_MCD_1) | DOWN in 1 (Govaere_et_al),NS,0.295015431207943,0.531290515136879,DOWN,-1.05547079895886,0.0002524757157185,NS,1.6289361964986753,1.0845965070144061e-08,UP,1.5787905199908348,0.0014811349249721,NS,0.6447041961533113,0.5800699472090849
ENSG00000240303,ACAD11,"UP in 1 (Govaere_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,-0.201954424344635,0.460792639290697,UP,1.59915501270101,9.705396264190573e-09,NS,-0.1447623613458592,0.384663172134836,DOWN,-1.131042668903139,2.349218536275468e-08,DOWN,-0.8862413986577595,0.014646331906556
ENSG00000136828,RALGPS1,"UP in 2 (Hoang_et_al,Govaere_et_al) | DOWN in 1 (External_MCD_1)",UP,1.20278423595322,0.0022304213060888,UP,1.43115454725832,1.30514181413627e-14,NS,-0.4339140041282078,0.0587900129678755,DOWN,-0.9457815535864248,0.000135196520625,NS,0.2285194858737405,0.7461856463875128
ENSG00000106537,TSPAN13,"UP in 3 (In_house_MCD,External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",NS,-0.291221488273983,0.762093673309279,DOWN,-0.822132869788155,0.0714762363083776,UP,1.6159689258822074,2.781958968297456e-17,UP,1.3607765862235286,2.2419675202576507e-06,UP,1.7666000887493505,0.0005382357388511
ENSG00000166510,CCDC68,"UP in 2 (External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",NS,0.0290631555934841,0.943155073867479,DOWN,-1.04060518969027,6.22407708184528e-07,NS,0.7293033159333059,6.955891468521167e-06,UP,0.9441081519780904,0.0159813019907156,UP,1.4109868900721925,0.0096393491088279
ENSG00000275302,CCL4,"UP in 4 (Hoang_et_al,In_house_MCD,External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",UP,1.2632674959569,0.0089456293306333,DOWN,-0.979941967079387,3.08549296257228e-05,UP,2.893839786249392,2.3540687801141903e-12,UP,2.9581481902510904,1.9444614975537984e-06,UP,2.958997410160066,1.833654584428833e-05
ENSG00000138678,GPAT3,"UP in 2 (In_house_MCD,External_MCD_1) | DOWN in 1 (Govaere_et_al)",NS,-0.37766180087577,0.326058835414585,DOWN,-2.14865861461957,1.70516884998007e-18,UP,3.2927848933955444,3.569113379450017e-28,UP,3.3255064920230875,3.34820436154361e-08,NS,0.2336203048720438,0.6383721378906267
ENSG00000131473,ACLY,"UP in 2 (Hoang_et_al,Govaere_et_al) | DOWN in 1 (External_MCD_1)",UP,1.51824779179909,0.0271961575587795,UP,1.06246070990096,4.95845789467798e-06,NS,-0.4379096383215514,0.0697813047548695,DOWN,-2.3579797507879823,2.1791227093270441e-13,NS,-0.6406239747002127,0.2023147118805683
ENSG00000250722,SELENOP,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,-0.13591807544424,0.714801212494761,UP,0.977424285608569,8.78948097207752e-05,NS,0.2489579798512448,0.1324644802601627,NS,-0.3414131235611689,0.0242080838984069,DOWN,-1.448933490975506,0.0018447686887832
ENSG00000118523,CCN2,"UP in 2 (In_house_MCD,External_MCD_1) | DOWN in 1 (Govaere_et_al)",NS,-0.287217664616898,0.782052359329524,DOWN,-1.89140643884643,1.03625450743416e-08,UP,1.9675510497803064,1.2755239403799692e-10,UP,2.0533215508958804,2.46604620650683e-13,NS,0.428812809277514,0.4998385684118589
ENSG00000187193,MT1X,"UP in 1 (External_MCD_1) | DOWN in 2 (Hoang_et_al,Govaere_et_al)",DOWN,-1.06020493180966,0.0727096388000872,DOWN,-1.4274751149283,1.09300497024306e-06,NS,0.7424634674234007,0.0837924056663454,UP,5.079450673844709,1.8718032805174607e-10,NS,0.4756157800197009,0.6497279972339934
ENSG00000171903,CYP4F11,"UP in 2 (In_house_MCD,External_MCD_1) | DOWN in 1 (External_MCD_2)",NS,-0.193688239608066,0.421548378854315,NS,0.495493865397805,0.0005398903868865,UP,3.920770669254584,2.229605616802601e-28,UP,5.258083611429913,1.043921346770966e-78,DOWN,-1.1818629557423252,0.0002364886681857
ENSG00000245848,CEBPA,"UP in 1 (Govaere_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,0.490786005175478,0.0844540860940997,UP,1.0278224144801,4.45593720119227e-08,NS,-0.3081599197228193,0.0551076154761482,DOWN,-0.8587019490993871,1.029701797837346e-08,DOWN,-1.3858670206824983,3.381992601913112e-05
ENSG00000070614,NDST1,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,-0.144553948172178,0.55702137276963,UP,1.10349798704271,2.7901420542868497e-18,NS,-0.3579470140913917,0.1402881119618546,NS,-0.6983578160801003,1.6875278143742136e-13,DOWN,-0.998102650465944,0.0035731698009384
ENSG00000160200,CBS,"UP in 1 (Govaere_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,-0.746113297049102,0.0023019240901604,UP,1.15412800712007,2.09550704749371e-10,NS,-0.1758980526433739,0.4638650250288047,DOWN,-1.247191320333104,6.7610462315061236e-21,DOWN,-1.4454268309066962,8.927756014641341e-06
ENSG00000167721,TSR1,UP in 1 (In_house_MCD) | DOWN in 1 (External_MCD_2),NS,0.215942526194007,0.205393366518853,NS,0.58300072535107,1.62663226030762e-10,UP,0.8468526291821245,6.058678126728176e-05,NS,0.520734842296156,0.0178696568106017,DOWN,-0.834660723171563,0.0843602835530789
ENSG00000047597,XK,UP in 1 (Hoang_et_al) | DOWN in 1 (In_house_MCD),UP,2.40322104183604,2.50339997403346e-09,NS,-0.297232989649075,0.442616508851344,DOWN,-1.2081182907459584,1.347341842318261e-10,NS,-1.966989329173691,3.9497508918207255e-21,NS,-1.462505068171046,0.0138889156338475
ENSG00000169926,KLF13,"UP in 2 (Govaere_et_al,In_house_MCD) | DOWN in 1 (External_MCD_2)",NS,-0.23522173580225,0.537147903588182,UP,1.17249627273567,6.879821372670829e-11,UP,1.012689449694812,0.0006986032240343,NS,-0.1447752876358681,0.6233294512535739,DOWN,-0.8037343432647132,0.0178645627274711
ENSG00000146678,IGFBP1,"UP in 2 (In_house_MCD,External_MCD_1) | DOWN in 1 (Govaere_et_al)",NS,-0.958017996235109,0.289922822716156,DOWN,-4.98100408682874,2.01642307365108e-15,UP,1.859252703186952,0.0008993675987548,UP,2.203145826712095,0.0006026353801144,NS,0.9035674126550396,0.1037785281565733
ENSG00000021461,CYP3A43,"UP in 1 (External_MCD_2) | DOWN in 4 (Hoang_et_al,Govaere_et_al,In_house_MCD,External_MCD_1)",DOWN,-0.875926148454775,0.0996629739833115,DOWN,-0.867065679119297,0.0032568811363682,DOWN,-1.20813956364834,1.7061414080606498e-14,DOWN,-1.453064168157251,8.020264518849624e-21,UP,5.022399153293872,2.1138278548162277e-34
ENSG00000160180,TFF3,"UP in 2 (In_house_MCD,External_MCD_2) | DOWN in 1 (External_MCD_1)",NS,,,NS,-0.265837797260736,0.714881979012737,UP,1.484934678118466,0.0107586303992987,DOWN,-3.257464829746291,0.0149710311820585,UP,1.3223757269731178,0.0972248183548651
ENSG00000171314,PGAM1,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,0.654447379365449,0.0045088597919888,UP,0.88820773813677,1.9998662133207e-11,NS,0.215389937645269,0.2598452767192581,NS,0.3110437276810439,0.0207527429111382,DOWN,-0.967936671193085,0.0255864846808702
ENSG00000127831,VIL1,"UP in 2 (In_house_MCD,External_MCD_1) | DOWN in 1 (Govaere_et_al)",NS,-1.30415958434799,0.29209504947617,DOWN,-1.31016594708418,0.0189670864807638,UP,2.7584848232432093,1.4270866556228455e-05,UP,2.672868073091665,3.282265787046422e-06,NS,-1.272005764863252,0.2090428692165585
ENSG00000140406,TLNRD1,"UP in 2 (In_house_MCD,External_MCD_1) | DOWN in 1 (Govaere_et_al)",NS,0.234623683543208,0.349218809347994,DOWN,-1.14366170906385,2.5664729384649197e-16,UP,1.336024334577356,7.651470175860716e-08,UP,0.831874316752609,1.6185599017938647e-05,NS,0.428042832752902,0.4093580831853247
ENSG00000140450,ARRDC4,UP in 1 (Hoang_et_al) | DOWN in 1 (External_MCD_1),UP,1.61728622104257,4.76484933150635e-08,NS,-0.222527228356027,0.519682916588797,NS,-0.0570381038768275,0.8541764961794973,DOWN,-1.168037761222683,0.0035290733317471,NS,0.0036586172196106,0.9963024231978708
ENSG00000185909,KLHDC8B,UP in 1 (External_MCD_2) | DOWN in 1 (In_house_MCD),NS,0.254244763327859,0.41545876584756,NS,0.171295154183868,0.277067765591213,DOWN,-1.3075782472976751,1.0044467854363356e-08,NS,-0.5572469292244764,0.0006693430694719,UP,1.8535858213179208,5.945786564790991e-07
ENSG00000167508,MVD,"UP in 2 (Hoang_et_al,Govaere_et_al) | DOWN in 1 (External_MCD_1)",UP,2.02868414400621,0.0315929700466188,UP,2.11649280400317,1.20482706074953e-05,NS,-0.740960058284273,0.0020934458990301,DOWN,-1.506294369356801,1.102416091871717e-06,NS,-0.4388281817765805,0.4323024625108312
ENSG00000178199,ZC3H12D,"UP in 1 (External_MCD_2) | DOWN in 2 (In_house_MCD,External_MCD_1)",NS,0.535655007008393,0.145668856559534,NS,-0.566620399024633,0.0729500297712517,DOWN,-0.8836322868423263,5.046328926052299e-05,DOWN,-1.7171534599591338,6.3844048425467705e-09,UP,1.1941913495132803,0.0304892082817746
ENSG00000108551,RASD1,"UP in 2 (In_house_MCD,External_MCD_1) | DOWN in 1 (Govaere_et_al)",NS,1.07575736095317,0.134150465620038,DOWN,-2.18705528432927,9.74782869881027e-09,UP,2.5210655021111235,1.4527658918892852e-12,UP,2.5150811142591367,2.125763698887885e-05,NS,0.2724227832521962,0.8034509595824073
ENSG00000169026,SLC49A3,"UP in 2 (Hoang_et_al,Govaere_et_al) | DOWN in 1 (In_house_MCD)",UP,1.19185212850566,0.0023912811041763,UP,1.97983550735321,4.6663091896665e-10,DOWN,-0.955752332734131,1.5444663512968987e-05,NS,-0.3255752127138785,0.2789559079492703,NS,0.7915070106836037,0.1307231934435259
ENSG00000074071,MRPS34,UP in 1 (External_MCD_1) | DOWN in 1 (External_MCD_2),NS,0.160810062237226,0.710489494935166,NS,0.12789682172465,0.557610500435679,NS,0.4594834437575835,0.0033971415035193,UP,0.8215303950085848,6.329390223794757e-07,DOWN,-0.8185040454333367,0.0253423644226092
ENSG00000125730,C3,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,-0.102876996644612,0.7179789793769,UP,0.86113416071011,7.50847933906597e-06,NS,0.4309333798212558,0.1152006488716293,NS,-0.1400137258550053,0.5703950930716294,DOWN,-1.110619001697399,0.0008274140135138
ENSG00000172115,CYCS,UP in 1 (Hoang_et_al) | DOWN in 1 (Govaere_et_al),UP,0.962908227383573,0.0004429683854864,DOWN,-0.99667259931674,0.0020856817729523,NS,-0.0199636077112592,0.951854039579779,NS,0.2540499887289897,0.7260960429159223,NS,-0.5784617550854494,0.0603024447480306
ENSG00000197013,ZNF429,"UP in 1 (In_house_MCD) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,-0.363997056858093,0.107002422461342,NS,-0.2839339160535,0.173122266766759,UP,0.8987197568059387,6.625079075285634e-05,DOWN,-1.31972521669673,9.65398150841896e-33,DOWN,-1.1291068997759437,0.0005091192894296
ENSG00000146540,C7orf50,UP in 1 (Govaere_et_al) | DOWN in 1 (In_house_MCD),NS,0.489931096330146,0.168623300170901,UP,1.12145570847476,1.01148749322221e-08,DOWN,-0.9220338219222072,0.0005847512774252,NS,-0.5204903610571995,0.3751554673571028,NS,0.311863598329465,0.704682886272356
ENSG00000183111,ARHGEF37,"UP in 1 (Govaere_et_al) | DOWN in 2 (In_house_MCD,External_MCD_1)",NS,0.64138287377999,0.113336611007157,UP,1.02486984394755,9.96740561670357e-05,DOWN,-0.8166423524347753,0.0002335236742357,DOWN,-1.7762694928455556,2.4134285750109684e-34,NS,-0.4066581066913607,0.5582934118191843
ENSG00000060491,OGFR,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,0.113158165199728,0.681785293732763,UP,1.02368833243538,2.52737865033848e-06,NS,0.2992273932545586,0.0861641844244674,NS,0.0554103238680329,0.727845729086655,DOWN,-0.8453399961981224,0.0211417225479734
ENSG00000229314,ORM1,UP in 1 (External_MCD_2) | DOWN in 1 (In_house_MCD),NS,0.203692493586986,0.718683087348295,NS,-0.548078639638251,0.0135899917683211,DOWN,-2.1060320337046363,2.011730672608381e-06,NS,-0.5952706424250774,1.5301394617187276e-07,UP,1.2375759314548005,0.0546590276586212
ENSG00000005882,PDK2,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,-0.556622587720934,0.0012632303395045,UP,0.80487810548034,5.22198033834105e-07,NS,0.0117832137918904,0.9754021201898746,NS,-0.4240273273450842,0.0088254598992407,DOWN,-0.8126240069681633,0.0031827405573864
ENSG00000111341,MGP,UP in 1 (External_MCD_2) | DOWN in 1 (Govaere_et_al),NS,0.382812894828923,0.747830183297072,DOWN,-0.836558696631731,0.0817337897718607,NS,0.2088209685480121,0.5462758663001035,NS,1.964909727301462,,UP,1.3468852744261937,0.0168063880671398
ENSG00000122971,ACADS,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,0.030014374515665,0.957315560072761,UP,1.06987192889642,4.25318952745667e-08,NS,0.1964074513390825,0.3746345035824748,NS,0.3525680976945579,0.0080022189709913,DOWN,-0.9356049840519124,0.0097676209171711
ENSG00000155307,SAMSN1,"UP in 3 (In_house_MCD,External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",NS,0.616426622099097,0.175532665131881,DOWN,-0.83907590342034,0.0241375431887038,UP,1.9218204548614213,2.7765477405631815e-13,UP,1.5931694686911528,7.014336290981397e-07,UP,2.315129193400277,0.0001622104099381
ENSG00000205476,CCDC85C,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,0.121475484626614,0.744460299388618,UP,1.86032634117619,1.12721514805708e-22,NS,-0.1773599422520122,0.5061897594227923,NS,-0.0936567681127147,0.6666690202329838,DOWN,-1.1174644480347444,0.0009170106620076
ENSG00000138030,KHK,"UP in 1 (Govaere_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,-0.0083298879727163,0.987214036329521,UP,0.815896321083426,2.42322213355606e-10,NS,-0.125052886428913,0.6851270981796633,DOWN,-1.087547663527356,7.26068725214134e-07,DOWN,-1.196445817582132,0.0001594128787386
ENSG00000167608,TMC4,"UP in 1 (Govaere_et_al) | DOWN in 2 (In_house_MCD,External_MCD_1)",NS,-0.572826720356939,0.666980074274036,UP,1.53730820286177,0.0190670491901876,DOWN,-1.21747238562009,4.7683002389364025e-06,DOWN,-0.8339089296146076,0.0078629989791154,NS,0.0014359452185847,0.9992260101419956
ENSG00000134317,GRHL1,"UP in 3 (In_house_MCD,External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",NS,0.132220056862983,0.717590562447106,DOWN,-0.859861544464743,2.8437944728722e-06,UP,2.087109897446346,7.679422210127092e-09,UP,2.52010064605704,2.214450064061276e-09,UP,1.399518333332028,0.0044821478275347
ENSG00000187889,FYB2,"UP in 3 (In_house_MCD,External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",NS,-0.22743478326827,0.289624494960741,DOWN,-0.899881201919219,1.21659612152052e-06,UP,0.8339447434018432,0.0001194087826819,UP,1.31918026098052,1.012772973694128e-08,UP,1.975476455084597,2.4367175467341428e-09
ENSG00000286064,ENSG00000286064,UP in 1 (Govaere_et_al) | DOWN in 1 (Hoang_et_al),DOWN,-0.800100726015426,0.0538477181176464,UP,0.819003835564246,0.0132113390823394,NS,,,NS,,,NS,,
ENSG00000169508,GPR183,UP in 1 (External_MCD_2) | DOWN in 1 (Govaere_et_al),NS,0.130344435448344,0.541251287676338,DOWN,-1.33082938934914,4.50702187597117e-07,NS,1.3964354052442671,0.0001771458468637,NS,1.9189281041244943,0.0020787745069157,UP,2.560208758129217,0.0108075306239789
ENSG00000103227,LMF1,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_1),NS,-0.319411879825178,0.0928319265075292,UP,0.822345586875072,7.43416705014183e-05,NS,-0.4271874409519253,0.0436385049733187,DOWN,-1.8074068412959008,1.3271265114565251e-41,NS,-0.7659212681767902,0.0162566200897345
ENSG00000244731,C4A,"UP in 1 (Govaere_et_al) | DOWN in 3 (In_house_MCD,External_MCD_1,External_MCD_2)",NS,-0.0381738125144851,0.954571826891778,UP,1.31809156416693,1.24173895467085e-06,DOWN,-1.4521116845292226,0.0001158968127941,DOWN,-1.7664797532438066,2.94994116902937e-49,DOWN,-1.490991136533956,3.330453447266614e-06
ENSG00000117691,NENF,"UP in 2 (External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",NS,0.429520520887749,0.360013854542788,DOWN,-0.824589250448529,1.14962128976313e-07,NS,0.6200003936631673,0.0165895086572726,UP,1.152517501795084,2.414768732850495e-07,UP,0.8665987965378111,0.0196030182080074
ENSG00000183049,CAMK1D,"UP in 1 (Hoang_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",UP,0.826959357419971,0.0002871242307831,NS,0.0980737526586369,0.638608394106445,NS,-0.5989751323523363,0.033250722001447,DOWN,-1.951731409206775,2.590202116738028e-22,DOWN,-1.6346517527315794,1.3150717830999846e-05
ENSG00000010932,FMO1,"UP in 2 (Hoang_et_al,Govaere_et_al) | DOWN in 1 (External_MCD_2)",UP,3.7044454333868,9.96825777205281e-06,UP,1.36354412826291,0.0020856817729523,NS,0.310808635734659,0.1819437730012044,NS,-0.7542045647637367,0.0056077775553604,DOWN,-0.9891762402792064,0.0002119968247675
ENSG00000163584,RPL22L1,UP in 1 (External_MCD_1) | DOWN in 1 (Govaere_et_al),NS,0.19350876957224,0.755395659900228,DOWN,-1.14597282398392,1.48869134784133e-12,NS,0.6309248694201509,0.0401739266751892,UP,1.0877846158989055,4.3124941514239973e-07,NS,0.3990307181568396,0.4020187793581212
ENSG00000211895,IGHA1,"UP in 2 (Hoang_et_al,Govaere_et_al) | DOWN in 1 (External_MCD_1)",UP,2.01995886525412,0.0021184961430228,UP,1.00690688694819,0.051236019298475,NS,-0.1498638435567736,0.7273810319800328,DOWN,-0.945581541487551,0.0991577578517172,NS,1.746051665666242,0.2080012352327467
ENSG00000171223,JUNB,UP in 1 (Hoang_et_al) | DOWN in 1 (Govaere_et_al),UP,0.913954825413969,0.0406472506999196,DOWN,-1.50178109745129,2.37518828122813e-07,NS,-0.0291071838136993,0.9328284913765996,NS,0.0592702029408391,0.9454990917252344,NS,0.6400206067697989,0.1259389232935249
ENSG00000128284,APOL3,"UP in 2 (Hoang_et_al,Govaere_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",UP,1.32641092475544,0.0001555831847918,UP,1.17334762137962,1.47688840194827e-07,NS,-0.9723036530860298,0.0127441051091486,DOWN,-1.5581834068099605,1.2481680315147991e-26,DOWN,-1.7068871560166172,1.275715975609426e-06
ENSG00000166401,SERPINB8,"UP in 2 (Hoang_et_al,In_house_MCD) | DOWN in 1 (External_MCD_2)",UP,0.876164673692311,0.0204304145353386,NS,0.776776769113772,0.0005330254344227,UP,1.339507867639748,1.3058546257659377e-06,NS,0.5398976234039088,0.2934987230940811,DOWN,-0.8751532072909135,0.0890214866459866
ENSG00000163517,HDAC11,"UP in 1 (Govaere_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,0.736265900943739,0.0490325947514624,UP,0.956303881812229,1.16516559041053e-07,NS,-0.3384346115809002,0.0895257571591244,DOWN,-1.2011712868121789,5.383962427569489e-12,DOWN,-1.182344345435853,0.0002155712476242
ENSG00000084453,SLCO1A2,"UP in 2 (In_house_MCD,External_MCD_2) | DOWN in 1 (External_MCD_1)",NS,-0.465532096971476,0.0849448834272442,NS,-0.545056032893011,0.0958094521105367,UP,3.936945933755842,9.642807231979433e-18,DOWN,-6.572448292284481,2.910105249253216e-10,UP,2.8365414306620207,2.1653246308881373e-05
ENSG00000162772,ATF3,"UP in 4 (Hoang_et_al,In_house_MCD,External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",UP,1.67502716379539,0.0001294430116741,DOWN,-1.31146775285844,5.294874069380569e-09,UP,4.473390019377646,5.676953601401191e-37,UP,4.209607102026154,1.6236727398521717e-52,UP,2.74652115694947,6.434314253427627e-11
ENSG00000166743,ACSM1,"UP in 1 (Govaere_et_al) | DOWN in 3 (In_house_MCD,External_MCD_1,External_MCD_2)",NS,-0.165891103114486,0.824527307676341,UP,1.41471736584189,0.021112266642222,DOWN,-0.845671191473075,4.906648353825548e-06,DOWN,-1.5700282735845184,4.565919572356795e-112,DOWN,-1.474925288807513,1.05037516289657e-07
ENSG00000170634,ACYP2,UP in 1 (External_MCD_1) | DOWN in 1 (Govaere_et_al),NS,0.0284041154730682,0.93756070459158,DOWN,-1.05402573449477,5.869820988207221e-20,NS,0.4685582878147561,0.0815511767801196,UP,1.3865013360989151,4.675676737747676e-06,NS,0.8044856370780199,0.2848223432538734
ENSG00000276070,CCL4L2,"UP in 4 (Hoang_et_al,In_house_MCD,External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",UP,1.33474524209354,0.0459378322312595,DOWN,-1.68659317768675,0.0003428230179153,UP,2.893839786249392,2.3540687801141903e-12,UP,2.9581481902510904,1.9444614975537984e-06,UP,2.958997410160066,1.833654584428833e-05
ENSG00000187479,C11orf96,"UP in 2 (In_house_MCD,External_MCD_1) | DOWN in 1 (Govaere_et_al)",NS,0.369453122557441,0.540061599748945,DOWN,-0.988849536997501,0.0007888406561753,UP,0.9062336690675172,0.001195444026985,UP,1.1139899256219563,0.000337423206729,NS,0.6383630098171665,0.2222006003666607
ENSG00000006652,IFRD1,"UP in 3 (In_house_MCD,External_MCD_1,External_MCD_2) | DOWN in 1 (Govaere_et_al)",NS,-0.0890455624193828,0.731350487510443,DOWN,-1.10253393326749,0.0004479782776811,UP,1.7507428155933673,8.842435452698673e-15,UP,1.8184063487821207,2.599232351632487e-21,UP,1.1147909188968248,0.0004957082727068
ENSG00000204388,HSPA1B,UP in 1 (In_house_MCD) | DOWN in 1 (External_MCD_2),NS,0.208390857130619,0.620204299835273,NS,-0.321146036312577,0.263166177680195,UP,2.228019797271667,9.390700888339983e-10,NS,1.697529423019441,0.0152352974335354,DOWN,-1.5598007302970531,0.0015097040224536
ENSG00000138670,RASGEF1B,"UP in 2 (In_house_MCD,External_MCD_2) | DOWN in 1 (Govaere_et_al)",NS,-0.173062746384865,0.575501925179212,DOWN,-0.825471930474495,8.36895869429984e-06,UP,1.137741969687431,1.8191136162385536e-06,NS,-0.1105546863906712,0.7617103914986693,UP,1.4556610939914765,4.084479101432867e-05
ENSG00000145217,SLC26A1,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,-0.153687062232603,0.703279648331411,UP,1.71544124042269,1.9998662133207e-11,NS,0.2038320921636015,0.339926006322062,NS,-0.2876921388288712,0.1843687543258047,DOWN,-1.0105339221666378,0.0071662316049891
ENSG00000004478,FKBP4,"UP in 1 (Govaere_et_al) | DOWN in 2 (External_MCD_1,External_MCD_2)",NS,-0.0770551613063286,0.828725627395772,UP,0.855581015931008,2.01920044515046e-11,NS,-0.2388892640045384,0.2879029924992664,DOWN,-0.8112527306425539,8.959549336468854e-07,DOWN,-1.3190988248482387,1.454957079733502e-07
ENSG00000211592,IGKC,"UP in 2 (Hoang_et_al,External_MCD_2) | DOWN in 1 (Govaere_et_al)",UP,1.67219803638187,0.0146749395906689,DOWN,-0.867050054341285,0.0618935087879303,NS,0.1418567144620091,0.696080756563813,NS,-0.054721801294798,0.9582428279929336,UP,2.83173848124788,1.856650234217212e-06
ENSG00000033011,ALG1,UP in 1 (Govaere_et_al) | DOWN in 1 (External_MCD_2),NS,0.29722440790208,0.031483083730411,UP,0.928590776813823,5.07934427589158e-16,NS,0.2290678346344209,0.1036011353114162,NS,0.2842425994145819,0.0986108994214455,DOWN,-0.8631547879641703,0.0247060575387435
