gene_id,gene_symbol
ENSG00000241360.2,PDXP
ENSG00000223450.1,RPS24P5
ENSG00000122591.13,HYCC1
ENSG00000211747.3,TRBV20-1
ENSG00000142233.14,NTN5
ENSG00000272217.2,LOC105375022
ENSG00000167772.12,ANGPTL4
ENSG00000261170.2,LOC107984827
ENSG00000108306.13,FBXL20
ENSG00000104879.5,CKM
ENSG00000221716.1,SNORA11
ENSG00000150990.9,DHX37
ENSG00000220744.1,RPL5P18
ENSG00000272325.2,NUDT3
ENSG00000134255.16,CEPT1
ENSG00000021762.20,OSBPL5
ENSG00000155629.15,PIK3AP1
ENSG00000132855.5,ANGPTL3
ENSG00000130427.3,EPO
ENSG00000165525.18,NEMF
ENSG00000293313.2,ZNF37BP
ENSG00000180104.16,EXOC3
ENSG00000166292.12,TMEM100
ENSG00000035141.10,FAM136A
ENSG00000233956.1,BTF3P6
ENSG00000264071.2,RN7SL531P
ENSG00000179071.5,CCDC89
ENSG00000138399.18,FASTKD1
ENSG00000115252.19,PDE1A
ENSG00000160801.14,PTH1R
ENSG00000241319.1,SETP6
ENSG00000173153.17,ESRRA
ENSG00000029725.17,RABEP1
ENSG00000169020.10,ATP5ME
ENSG00000189377.9,CXCL17
ENSG00000121440.15,PDZRN3
ENSG00000153207.16,AHCTF1
ENSG00000250250.3,CTD-2350J17.1
ENSG00000243250.1,RPS6P16
ENSG00000117480.16,FAAH
ENSG00000105699.17,LSR
ENSG00000282556.6,LOC101927825
ENSG00000148484.18,RSU1
ENSG00000239224.3,RN7SL546P
ENSG00000166340.18,TPP1
ENSG00000011021.23,CLCN6
ENSG00000166833.23,NAV2
ENSG00000258928.1,LOC102723604
ENSG00000168878.19,SFTPB
ENSG00000250219.2,LTV1P1
ENSG00000077254.14,USP33
ENSG00000286760.4,LOC100289495
ENSG00000122034.17,GTF3A
ENSG00000166387.14,PPFIBP2
ENSG00000084754.12,HADHA
ENSG00000144674.19,GOLGA4
ENSG00000141543.12,EIF4A3
ENSG00000153157.14,SYCP2L
ENSG00000224017.3,LINC01449
ENSG00000143815.15,LBR
ENSG00000064012.24,CASP8
ENSG00000164818.16,DNAAF5
ENSG00000181333.12,HEPHL1
ENSG00000177469.13,CAVIN1
ENSG00000198088.10,NUP62CL
ENSG00000131495.9,NDUFA2
ENSG00000250594.2,RNF14P2
ENSG00000212259.1,RNU6-308P
ENSG00000164508.6,H2AC1
ENSG00000229918.2,DOCK9-AS1
ENSG00000255398.3,HCAR3
ENSG00000240531.1,RPL21P123
ENSG00000147099.21,HDAC8
ENSG00000125484.12,GTF3C4
ENSG00000170846.17,MRFAP1L2
ENSG00000254349.7,MIR2052HG
ENSG00000125772.15,GPCPD1
ENSG00000151689.13,INPP1
ENSG00000234263.3,MAP3K5-AS1
ENSG00000205037.3,LOC400553
ENSG00000187147.19,RNF220
ENSG00000215817.9,ZC3H11B
ENSG00000196712.20,NF1
ENSG00000171204.13,TMEM126B
ENSG00000259887.2,FIGNL2-DT
ENSG00000221303.1,SNORA79
ENSG00000114480.13,GBE1
ENSG00000116350.18,SRSF4
ENSG00000171444.19,MCC
ENSG00000106479.11,ZNF862
ENSG00000168283.14,BMI1
ENSG00000140688.18,RUSF1
ENSG00000141040.15,ZNF287
ENSG00000183690.13,EFHC2
ENSG00000236383.9,CCDC200
ENSG00000128272.19,ATF4
ENSG00000134545.14,KLRC1
ENSG00000125998.8,FAM83C
ENSG00000123992.21,DNPEP
ENSG00000213399.3,RPS2P17
ENSG00000247516.9,MIR4458HG
ENSG00000246777.1,DYNC1LI2-DT
ENSG00000231249.4,ITPR1-DT
ENSG00000124214.21,STAU1
ENSG00000184787.19,UBE2G2
ENSG00000167800.10,TBX10
ENSG00000254415.4,SIGLEC14
ENSG00000204344.16,STK19
ENSG00000288722.1,F8A1
ENSG00000134077.16,THUMPD3
ENSG00000134222.16,PSRC1
ENSG00000212226.1,RNU6-907P
ENSG00000111678.11,C12orf57
ENSG00000137198.10,GMPR
ENSG00000087884.16,AAMDC
ENSG00000214851.6,LINC00612
ENSG00000101181.18,MTG2
ENSG00000201264.1,SNORD73B
ENSG00000112659.14,CUL9
ENSG00000169926.11,KLF13
ENSG00000125864.14,BFSP1
ENSG00000146648.21,EGFR
ENSG00000113600.12,C9
ENSG00000199536.1,RNU6-315P
ENSG00000198363.18,ASPH
ENSG00000105193.9,RPS16
ENSG00000219712.1,MARK2P18
ENSG00000257243.1,PARK7P1
ENSG00000075975.17,MKRN2
ENSG00000162391.12,FAM151A
ENSG00000089723.10,OTUB2
ENSG00000234511.11,C5orf58
ENSG00000165650.12,PDZD8
ENSG00000173145.11,NOC3L
ENSG00000120008.16,WDR11
ENSG00000172586.8,CHCHD1
ENSG00000151131.11,NOPCHAP1
ENSG00000143867.7,OSR1
ENSG00000119772.19,DNMT3A
ENSG00000267532.7,ALOX12-AS1
ENSG00000070778.13,PTPN21
ENSG00000251774.1,RNU6-377P
ENSG00000239388.10,ASB14
ENSG00000175938.7,ORAI3
ENSG00000114503.11,NCBP2
ENSG00000137573.14,SULF1
ENSG00000279078.1,SND1-IT1
ENSG00000215875.4,ST13P20
ENSG00000150712.11,MTMR12
ENSG00000258839.4,MC1R
ENSG00000113583.8,C5orf15
ENSG00000171004.19,HS6ST2
ENSG00000285967.2,NIPBL-DT
ENSG00000151962.8,RBM46
ENSG00000106976.22,DNM1
ENSG00000187479.9,C11orf96
ENSG00000161267.12,BDH1
ENSG00000286502.1,LOC124902301
ENSG00000290890.2,PDPR2P
ENSG00000054118.15,THRAP3
ENSG00000171368.12,TPPP
ENSG00000111452.13,ADGRD1
ENSG00000128881.18,TTBK2
ENSG00000196335.13,STK31
ENSG00000172340.15,SUCLG2
ENSG00000238267.1,CENPPP1
ENSG00000170949.18,ZNF160
ENSG00000169508.7,GPR183
ENSG00000139914.7,FITM1
ENSG00000184292.7,TACSTD2
ENSG00000254689.4,LINC02235
ENSG00000139517.9,LNX2
ENSG00000166446.15,CDYL2
ENSG00000167315.18,ACAA2
ENSG00000175931.13,UBE2O
ENSG00000225200.2,RPS8P1
ENSG00000225738.3,NRG3-AS1
ENSG00000247228.4,LOC400541
ENSG00000185155.12,MIXL1
ENSG00000223922.1,ASS1P2
ENSG00000180929.6,GPR62
ENSG00000135144.8,DTX1
ENSG00000178464.6,RPL10P16
ENSG00000188766.13,SPRED3
ENSG00000142197.13,DOP1B
ENSG00000122787.15,AKR1D1
ENSG00000205978.6,NYNRIN
ENSG00000124333.16,VAMP7
ENSG00000277157.2,H4C4
ENSG00000170906.16,NDUFA3
ENSG00000100312.11,ACR
ENSG00000082701.17,GSK3B
ENSG00000129245.13,FXR2
ENSG00000104907.13,TRMT1
ENSG00000103111.15,MON1B
ENSG00000167863.12,ATP5PD
ENSG00000151388.11,ADAMTS12
ENSG00000019169.11,MARCO
ENSG00000227110.8,LMCD1-AS1
ENSG00000188451.8,SRP72P2
ENSG00000151693.11,ASAP2
ENSG00000213235.3,EEF1A1P16
ENSG00000179941.9,BBS10
ENSG00000258867.9,HISLA
ENSG00000201302.1,SNORA65
ENSG00000212443.1,SNORA53
ENSG00000178952.11,TUFM
ENSG00000066027.12,PPP2R5A
ENSG00000240767.3,RN7SL288P
ENSG00000258792.5,LOC105370616
ENSG00000049089.15,COL9A2
ENSG00000203710.12,CR1
ENSG00000252934.1,RNU7-172P
ENSG00000114902.14,SPCS1
ENSG00000263266.2,RPS7P1
ENSG00000087008.16,ACOX3
ENSG00000169894.18,MUC3A
ENSG00000143473.14,KCNH1
ENSG00000251878.1,LOC124900589
ENSG00000122729.19,ACO1
ENSG00000205853.13,RFPL3S
ENSG00000106025.9,TSPAN12
ENSG00000119414.12,PPP6C
ENSG00000173409.14,ARV1
ENSG00000075340.23,ADD2
ENSG00000212420.1,RNU6-1111P
ENSG00000287956.2,LOC124908055
ENSG00000137133.11,HINT2
ENSG00000275803.1,RN7SL736P
ENSG00000174564.13,IL20RB
ENSG00000275940.1,MRPL57P3
ENSG00000291063.2,LOC107984974
ENSG00000227791.3,RPS10P9
ENSG00000099849.15,RASSF7
ENSG00000202184.1,RNU6-1283P
ENSG00000198467.16,TPM2
ENSG00000138347.17,MYPN
ENSG00000138095.20,LRPPRC
ENSG00000242510.1,NDUFB4P1
ENSG00000109814.12,UGDH
ENSG00000179869.15,ABCA13
ENSG00000168672.4,LRATD2
ENSG00000197301.7,HMGA2-AS1
ENSG00000261840.6,LOC730183
ENSG00000112514.18,CUTA
ENSG00000138449.11,SLC40A1
ENSG00000160226.16,CFAP410
ENSG00000184451.5,CCR10
ENSG00000177879.17,AP3S1
ENSG00000105849.6,POLR1F
ENSG00000155975.10,VPS37A
ENSG00000090060.19,PAPOLA
ENSG00000275464.6,LOC102724159
ENSG00000104936.20,DMPK
ENSG00000101384.12,JAG1
ENSG00000229644.6,NAMPTP1
ENSG00000258474.2,LINC02313
ENSG00000069535.14,MAOB
ENSG00000163159.15,VPS72
ENSG00000233647.2,NENFP1
ENSG00000205213.14,LGR4
ENSG00000048649.14,RSF1
ENSG00000243199.1,RPL6P10
ENSG00000137491.15,SLCO2B1
ENSG00000241939.3,RN7SL517P
ENSG00000088538.13,DOCK3
ENSG00000075785.14,RAB7A
ENSG00000199627.1,RNU6-1010P
ENSG00000173674.11,EIF1AX
ENSG00000170289.13,CNGB3
ENSG00000205038.12,PKHD1L1
ENSG00000235318.3,MTND4LP13
ENSG00000185404.17,SP140L
ENSG00000159685.11,CHCHD6
ENSG00000188710.3,QRFP
ENSG00000187122.17,SLIT1
ENSG00000278238.3,CKAP2-DT
ENSG00000119638.14,NEK9
ENSG00000068137.15,PLEKHH3
ENSG00000116299.17,ELAPOR1
ENSG00000146151.14,HMGCLL1
ENSG00000164850.16,GPER1
ENSG00000146205.15,ANO7
ENSG00000146223.16,RPL7L1
ENSG00000228842.4,PCDH9-AS2
ENSG00000242852.7,ZNF709
ENSG00000236320.4,SLFN14
ENSG00000163564.15,PYHIN1
ENSG00000176407.18,KCMF1
ENSG00000174721.10,FGFBP3
ENSG00000165526.9,RPUSD4
ENSG00000231290.8,APCDD1L-DT
ENSG00000020129.16,NCDN
ENSG00000163320.12,CGGBP1
ENSG00000173156.7,RHOD
ENSG00000236782.8,ZNF593OS
ENSG00000165591.7,FAAH2
ENSG00000144410.5,CPO
ENSG00000169359.16,SLC33A1
ENSG00000164347.18,GFM2
ENSG00000291056.2,SEPTIN7P9
ENSG00000120451.11,SNX19
ENSG00000162366.8,PDZK1IP1
ENSG00000123572.17,NRK
ENSG00000137501.18,SYTL2
ENSG00000249846.8,LINC02021
ENSG00000133961.22,NUMB
ENSG00000166140.17,ZFYVE19
ENSG00000276023.5,DUSP14
ENSG00000115307.17,AUP1
ENSG00000252770.1,RNU7-4P
ENSG00000101470.10,TNNC2
ENSG00000132749.11,TESMIN
ENSG00000073803.14,MAP3K13
ENSG00000104756.17,KCTD9
ENSG00000223387.7,LINC02068
ENSG00000129084.19,PSMA1
ENSG00000269821.2,KCNQ1OT1
ENSG00000244398.1,RPL36AP37
ENSG00000182873.5,PRKCZ-AS1
ENSG00000239396.3,RN7SL414P
ENSG00000212482.1,RNU6-530P
ENSG00000253130.3,LOC105379224
ENSG00000008018.9,PSMB1
ENSG00000167780.12,SOAT2
ENSG00000154102.11,C16orf74
ENSG00000168056.18,LTBP3
ENSG00000261634.5,PAQR5-DT
ENSG00000212160.1,RNU6-205P
ENSG00000163815.6,CLEC3B
ENSG00000157353.17,FCSK
ENSG00000248221.1,STX18-IT1
ENSG00000252452.1,RNU6-107P
ENSG00000145781.9,COMMD10
ENSG00000206199.11,ANKUB1
ENSG00000290404.1,TBC1D29P
ENSG00000117569.20,PTBP2
ENSG00000156453.14,PCDH1
ENSG00000105778.20,AVL9
ENSG00000243746.1,EEF1A1P10
ENSG00000283683.2,MYOCOS
ENSG00000197226.13,TBC1D9B
ENSG00000179041.4,RRS1
ENSG00000267871.7,ZNF460-AS1
ENSG00000164303.11,ENPP6
ENSG00000236287.8,ZBED5
ENSG00000130810.20,PPAN
ENSG00000121897.15,LIAS
ENSG00000257121.1,LOC100287148
ENSG00000163710.9,PCOLCE2
ENSG00000229656.10,ITGB1-DT
ENSG00000263445.1,MIR4450
ENSG00000253887.2,LOC112268404
ENSG00000113048.19,MRPS27
ENSG00000106804.10,C5
ENSG00000290842.2,CROCCP3
ENSG00000174718.12,RESF1
ENSG00000189114.8,BLOC1S3
ENSG00000185220.12,PGBD2
ENSG00000197930.13,ERO1A
ENSG00000135951.16,TSGA10
ENSG00000250365.8,HEATR5A-DT
ENSG00000105518.14,TMEM205
ENSG00000009780.16,FAM76A
ENSG00000235910.3,APOA1-AS
ENSG00000161681.17,SHANK1
ENSG00000196972.9,SMIM10L2B
ENSG00000221518.1,RNU6ATAC16P
ENSG00000254503.1,HMGB3P29
ENSG00000182489.9,XKRX
ENSG00000293339.1,HMGB1P5
ENSG00000257568.1,MON2-AS1
ENSG00000135917.16,SLC19A3
ENSG00000153786.13,ZDHHC7
ENSG00000201229.1,SNORA63D
ENSG00000142235.13,LMTK3
ENSG00000201815.1,RNU6-526P
ENSG00000104613.12,INTS10
ENSG00000256746.5,MADD-AS1
ENSG00000256060.3,TRAPPC2B
ENSG00000114120.14,SLC25A36
ENSG00000173418.12,NAA20
ENSG00000102390.12,PBDC1
ENSG00000124145.6,SDC4
ENSG00000228414.9,REL-DT
ENSG00000075914.13,EXOSC7
ENSG00000290788.1,CYP21A1P
ENSG00000170667.16,RASA4B
ENSG00000183208.13,GDPGP1
ENSG00000100731.16,PCNX1
ENSG00000107796.14,ACTA2
ENSG00000235027.1,PRADX
ENSG00000200879.1,SNORD14E
ENSG00000226254.1,PTP4A1P3
ENSG00000138442.11,WDR12
ENSG00000232217.1,FTLP8
ENSG00000149182.15,ARFGAP2
ENSG00000252549.1,RNU6-759P
ENSG00000169760.18,NLGN1
ENSG00000205746.10,PKD1P4
ENSG00000136147.18,PHF11
ENSG00000211696.2,TRGV8
ENSG00000086666.20,ZFAND6
ENSG00000273820.2,USP27X
ENSG00000141668.10,CBLN2
ENSG00000133639.6,BTG1
ENSG00000267309.2,ZNF566-AS1
ENSG00000243232.6,PCDHAC2
ENSG00000237124.1,MTND2P11
ENSG00000260229.1,PPIAP51
ENSG00000167220.12,HDHD2
ENSG00000149636.16,DSN1
ENSG00000108828.16,VAT1
ENSG00000099622.14,CIRBP
ENSG00000232388.5,SMIM26
ENSG00000213305.3,HNRNPCP6
ENSG00000250131.3,AGA-DT
ENSG00000137574.11,TGS1
ENSG00000236680.1,PSMC3P1
ENSG00000146476.11,ARMT1
ENSG00000130032.17,PRRG3
ENSG00000224459.3,SLC25A34-AS1
ENSG00000162959.14,MEMO1
ENSG00000116209.12,TMEM59
ENSG00000280594.4,BTG3-AS1
ENSG00000285781.1,LOC100505502
ENSG00000092208.19,GEMIN2
ENSG00000070614.15,NDST1
ENSG00000231804.1,RPL21P85
ENSG00000261701.9,HPR
ENSG00000203965.13,EFCAB7
ENSG00000293573.1,LOC124901580
ENSG00000291076.2,AADACP1
ENSG00000122958.15,VPS26A
ENSG00000272808.5,GCAWKR
ENSG00000109189.13,USP46
ENSG00000164237.9,CMBL
ENSG00000100350.16,FOXRED2
ENSG00000162542.14,TMCO4
ENSG00000236081.2,ELFN1-AS1
ENSG00000293514.2,CUTALP
ENSG00000184155.8,OR10J5
ENSG00000213759.10,UGT2B11
ENSG00000230542.6,LINC00102
ENSG00000081148.12,IMPG2
ENSG00000253054.1,RNU7-77P
ENSG00000167985.8,SDHAF2
ENSG00000223500.1,RNF14P4
ENSG00000083896.13,YTHDC1
ENSG00000178691.12,SUZ12
ENSG00000144837.9,PLA1A
ENSG00000167113.11,COQ4
ENSG00000171931.13,FBXW10
ENSG00000167925.17,GHDC
ENSG00000114859.16,CLCN2
ENSG00000285572.3,LOC124903183
ENSG00000259617.1,LOC105376713
ENSG00000161179.14,YDJC
ENSG00000174796.12,THAP6
ENSG00000197081.16,IGF2R
ENSG00000187735.16,TCEA1
ENSG00000184984.10,CHRM5
ENSG00000197774.14,EME2
ENSG00000115850.10,LCT
ENSG00000175110.14,MRPS22
ENSG00000248727.7,LINC01948
ENSG00000254968.9,LINC02763
ENSG00000169612.4,RAMAC
ENSG00000153187.21,HNRNPU
ENSG00000188994.14,ZNF292
ENSG00000226084.5,RPL17P6
ENSG00000138686.10,BBS7
ENSG00000205269.6,TMEM170B
ENSG00000106392.11,C1GALT1
ENSG00000168303.9,MPLKIP
ENSG00000156510.13,HKDC1
ENSG00000140382.15,HMG20A
ENSG00000181991.16,MRPS11
ENSG00000204852.17,TCTN1
ENSG00000165953.10,SERPINA12
ENSG00000211955.2,IGHV3-33
ENSG00000293484.2,TEX14BP
ENSG00000199488.1,RNU1-70P
ENSG00000236404.13,VLDLR-AS1
ENSG00000157350.13,ST3GAL2
ENSG00000163807.6,KIAA1143
ENSG00000258978.1,HIF1AP1
ENSG00000188033.10,ZNF490
ENSG00000233560.2,KRT8P39
ENSG00000090857.14,PDPR
ENSG00000249464.8,LINC01091
ENSG00000226876.4,SMYD3-AS1
ENSG00000212297.1,RNU6-821P
ENSG00000110958.16,PTGES3
ENSG00000166265.13,CYYR1
ENSG00000196810.6,CTBP1-DT
ENSG00000168890.14,TMEM150A
ENSG00000154493.20,C10orf90
ENSG00000115361.8,ACADL
ENSG00000132541.11,RIDA
ENSG00000158615.10,PPP1R15B
ENSG00000139112.11,GABARAPL1
ENSG00000267508.6,ZNF285
ENSG00000143515.20,ATP8B2
ENSG00000070814.22,TCOF1
ENSG00000221855.1,TAS2R41
ENSG00000248538.11,LOC157273
ENSG00000227588.3,CNTN4-AS2
ENSG00000261083.4,LINC02516
ENSG00000188051.7,TMEM221
ENSG00000197838.5,CYP2A13
ENSG00000207003.1,RNU6-611P
ENSG00000116001.17,TIA1
ENSG00000048991.18,R3HDM1
ENSG00000107560.12,RAB11FIP2
ENSG00000153976.3,HS3ST3A1
ENSG00000232626.4,LOC100420423
ENSG00000055332.19,EIF2AK2
ENSG00000139651.11,ZNF740
ENSG00000250266.4,LINC01612
ENSG00000200152.1,RNU6-216P
ENSG00000187678.10,SPRY4
ENSG00000180953.11,ST20
ENSG00000143878.10,RHOB
ENSG00000004468.13,CD38
ENSG00000184012.14,TMPRSS2
ENSG00000135437.10,RDH5
ENSG00000143774.18,GUK1
ENSG00000132464.13,ENAM
ENSG00000221552.1,MIR1303
ENSG00000185798.8,WDR53
ENSG00000270174.1,LOC101927950
ENSG00000170615.16,SLC26A5
ENSG00000263063.2,LOC101929552
ENSG00000183735.11,TBK1
ENSG00000214671.4,RPL6P12
ENSG00000142507.10,PSMB6
ENSG00000065717.16,TLE2
ENSG00000121053.6,EPX
ENSG00000139737.23,SLAIN1
ENSG00000181215.17,C4orf50
ENSG00000153498.12,SPACA7
ENSG00000204859.13,ZBTB48
ENSG00000143994.14,ABHD1
ENSG00000150756.14,ATPSCKMT
ENSG00000107104.21,KANK1
ENSG00000095321.18,CRAT
ENSG00000165322.18,ARHGAP12
ENSG00000108651.10,UTP6
ENSG00000197857.16,ZNF44
ENSG00000221760.1,MIR548J
ENSG00000207185.1,RNU6-1157P
ENSG00000080345.18,RIF1
ENSG00000184500.16,PROS1
ENSG00000105246.6,EBI3
ENSG00000186115.13,CYP4F2
ENSG00000101473.17,ACOT8
ENSG00000136052.10,SLC41A2
ENSG00000121933.19,TMIGD3
ENSG00000121989.15,ACVR2A
ENSG00000237520.3,LINC02971
ENSG00000132703.4,APCS
ENSG00000179593.16,ALOX15B
ENSG00000114279.15,FGF12
ENSG00000108091.11,CCDC6
ENSG00000252066.1,RNU2-53P
ENSG00000122565.19,CBX3
ENSG00000203778.8,FAM229B
ENSG00000100314.4,CABP7
ENSG00000175105.8,ZNF654
ENSG00000177150.13,FAM210A
ENSG00000123843.13,C4BPB
ENSG00000016402.14,IL20RA
ENSG00000199944.1,RNU6-653P
ENSG00000077942.19,FBLN1
ENSG00000169379.17,ARL13B
ENSG00000125485.18,DDX31
ENSG00000211943.2,IGHV3-15
ENSG00000198791.12,CNOT7
ENSG00000132275.11,RRP8
ENSG00000180611.7,MB21D2
ENSG00000152580.9,IGSF10
ENSG00000099783.13,HNRNPM
ENSG00000121210.16,TMEM131L
ENSG00000111707.12,SUDS3
ENSG00000224152.3,BAZ2B-AS1
ENSG00000205707.11,ETFRF1
ENSG00000182158.16,CREB3L2
ENSG00000198130.16,HIBCH
ENSG00000189433.7,GJB4
ENSG00000243818.8,HLMR1
ENSG00000290758.3,POLR2J4
ENSG00000173517.11,PEAK1
ENSG00000145191.15,EIF2B5
ENSG00000112297.18,CRYBG1
ENSG00000105379.10,ETFB
ENSG00000225647.3,LOC105375448
ENSG00000262246.6,CORO7
ENSG00000109654.16,TRIM2
ENSG00000135040.16,NAA35
ENSG00000214960.11,CRPPA
ENSG00000186020.13,ZNF529
ENSG00000175756.14,AURKAIP1
ENSG00000287258.1,LOC124901391
ENSG00000103351.13,CLUAP1
ENSG00000108840.17,HDAC5
ENSG00000105185.12,PDCD5
ENSG00000115317.13,HTRA2
ENSG00000181444.13,ZNF467
ENSG00000104472.10,CHRAC1
ENSG00000206937.1,SNORA70B
ENSG00000137460.10,FHDC1
ENSG00000196090.14,PTPRT
ENSG00000077454.17,LRCH4
ENSG00000157653.12,C9orf43
ENSG00000247708.9,STX18-AS1
ENSG00000117394.24,SLC2A1
ENSG00000138411.13,HECW2
ENSG00000229272.3,LINC03036
ENSG00000252927.1,RNA5SP404
ENSG00000124193.16,SRSF6
ENSG00000291040.2,CD99P1
ENSG00000186352.9,ANKRD37
ENSG00000180644.8,PRF1
ENSG00000066735.16,KIF26A
ENSG00000170145.5,SIK2
ENSG00000186298.12,PPP1CC
ENSG00000171858.18,RPS21
ENSG00000250892.1,LOC100288172
ENSG00000124562.10,SNRPC
ENSG00000183155.5,RABIF
ENSG00000144228.10,SPOPL
ENSG00000128654.14,MTX2
ENSG00000117597.18,UTP25
ENSG00000226953.9,NCKAP5-AS2
ENSG00000153147.6,SMARCA5
ENSG00000165424.7,ZCCHC24
ENSG00000115524.17,SF3B1
ENSG00000206786.1,RNU6-701P
ENSG00000169313.10,P2RY12
ENSG00000130193.8,THEM6
ENSG00000107282.9,APBA1
ENSG00000186908.15,ZDHHC17
ENSG00000183475.13,ASB7
ENSG00000100109.17,TFIP11
ENSG00000230986.1,DDX3P2
ENSG00000168993.15,CPLX1
ENSG00000291128.2,APOC1P1
ENSG00000123095.6,BHLHE41
ENSG00000070367.17,EXOC5
ENSG00000091972.19,CD200
ENSG00000166803.14,PCLAF
ENSG00000139668.9,WDFY2
ENSG00000290875.2,GLUD1P2
ENSG00000110218.9,PANX1
ENSG00000154016.14,GRAP
ENSG00000143786.8,CNIH3
ENSG00000071054.17,MAP4K4
ENSG00000186591.13,UBE2H
ENSG00000171124.14,FUT3
ENSG00000184113.10,CLDN5
ENSG00000286532.3,PARTICL
ENSG00000224563.2,LPP-AS1
ENSG00000171148.14,TADA3
ENSG00000197579.8,TOPORS
ENSG00000257128.1,LOC100129078
ENSG00000169118.18,CSNK1G1
ENSG00000134109.11,EDEM1
ENSG00000063176.16,SPHK2
ENSG00000180509.13,KCNE1
ENSG00000228187.1,LOC100421400
ENSG00000120664.12,SPART-AS1
ENSG00000255974.8,CYP2A6
ENSG00000204403.11,CASP12
ENSG00000185842.16,DNAH14
ENSG00000226272.6,ARHGAP26-AS1
ENSG00000196247.13,ZNF107
ENSG00000257727.6,CNPY2
ENSG00000140326.13,CDAN1
ENSG00000158258.16,CLSTN2
ENSG00000170509.12,HSD17B13
ENSG00000137221.14,TJAP1
ENSG00000259826.2,CDK13-DT
ENSG00000179094.17,PER1
ENSG00000172346.15,CSDC2
ENSG00000196151.11,WDSUB1
ENSG00000138646.9,HERC5
ENSG00000178966.17,RMI1
ENSG00000110013.13,SIAE
ENSG00000128250.5,RFPL1
ENSG00000287794.1,ANCV1RP
ENSG00000239221.3,RN7SL442P
ENSG00000189143.10,CLDN4
ENSG00000185875.13,THNSL1
ENSG00000101773.19,RBBP8
ENSG00000244378.2,RPS2P45
ENSG00000220721.3,OR1F12P
ENSG00000166343.10,MSS51
ENSG00000186017.16,ZNF566
ENSG00000164385.12,LINC01600
ENSG00000290560.2,GUSBP3
ENSG00000139714.12,MORN3
ENSG00000100142.16,POLR2F
ENSG00000253558.2,LOC100422441
ENSG00000164334.16,FAM170A
ENSG00000226851.2,ZNF277-AS1
ENSG00000169740.14,ZNF32
ENSG00000265874.1,MIR4489
ENSG00000267280.7,TBX2-AS1
ENSG00000126861.5,OMG
ENSG00000141376.24,BCAS3
ENSG00000213339.9,QTRT1
ENSG00000160183.17,TMPRSS3
ENSG00000239393.1,RPS20P17
ENSG00000281264.1,SALRNA3
ENSG00000136848.19,DAB2IP
ENSG00000111300.10,NAA25
ENSG00000223547.10,ZNF844
ENSG00000100678.20,SLC8A3
ENSG00000237973.1,MTCO1P12
ENSG00000144036.16,EXOC6B
ENSG00000160408.16,ST6GALNAC6
ENSG00000112033.14,PPARD
ENSG00000211448.14,DIO2
ENSG00000005436.14,GCFC2
ENSG00000236496.2,GPS2P1
ENSG00000166266.14,CUL5
ENSG00000087266.18,SH3BP2
ENSG00000111664.11,GNB3
ENSG00000153902.14,LGI4
ENSG00000163631.19,ALB
ENSG00000166133.18,RPUSD2
ENSG00000156531.18,PHF6
ENSG00000084090.14,STARD7
ENSG00000204179.11,PTPN20
ENSG00000135124.16,P2RX4
ENSG00000105647.20,PIK3R2
ENSG00000125798.15,FOXA2
ENSG00000228775.8,WEE2-AS1
ENSG00000108839.12,ALOX12
ENSG00000137393.10,RNF144B
ENSG00000179455.10,MKRN3
ENSG00000267719.2,LINC02078
ENSG00000112562.20,SMOC2
ENSG00000281903.5,ASMER1
ENSG00000263761.3,GDF2
ENSG00000151062.15,CACNA2D4
ENSG00000239686.1,RPL34P28
ENSG00000102349.18,KLF8
ENSG00000185305.12,ARL15
ENSG00000162600.12,OMA1
ENSG00000185730.8,ZNF696
ENSG00000107295.10,SH3GL2
ENSG00000092096.19,SLC22A17
ENSG00000268442.3,HAVCR1P1
ENSG00000156256.15,USP16
ENSG00000162687.19,KCNT2
ENSG00000102103.18,PQBP1
ENSG00000136861.19,CDK5RAP2
ENSG00000289720.1,ITCH
ENSG00000136982.6,DSCC1
ENSG00000138081.22,FBXO11
ENSG00000222445.1,RN7SKP56
ENSG00000059122.17,FLYWCH1
ENSG00000168894.10,RNF181
ENSG00000114784.4,EIF1B
ENSG00000135069.14,PSAT1
ENSG00000130402.14,ACTN4
ENSG00000180432.6,CYP8B1
ENSG00000290923.2,PGM5P2
ENSG00000141497.14,ZMYND15
ENSG00000110042.8,DTX4
ENSG00000263429.4,TMEM238L
ENSG00000181513.15,ACBD4
ENSG00000221063.3,MIR1296
ENSG00000268545.1,VN1R107P
ENSG00000153006.16,SREK1IP1
ENSG00000238523.1,RNU7-107P
ENSG00000169756.17,LIMS1
ENSG00000240809.1,CAP1P1
ENSG00000002549.13,LAP3
ENSG00000234303.4,CLYBL-AS1
ENSG00000141698.17,NT5C3B
ENSG00000011304.22,PTBP1
ENSG00000201221.1,RNU4-40P
ENSG00000057608.18,GDI2
ENSG00000188761.13,BCL2L15
ENSG00000184445.12,KNTC1
ENSG00000228888.2,LINC01428
ENSG00000251733.1,SCARNA8
ENSG00000230153.6,LINC02927
ENSG00000229688.9,CRPPA-AS1
ENSG00000168135.4,KCNJ4
ENSG00000129932.10,DOHH
ENSG00000255008.6,LINC02739
ENSG00000235106.11,BRD3OS
ENSG00000237859.2,EEF1A1P31
ENSG00000147364.17,FBXO25
ENSG00000221216.1,RNU6ATAC27P
ENSG00000181472.5,ZBTB2
